timestamp,latitude,longitude,temperature,humidity,surface_pressure,wind_speed,elevation,slope_degree,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,hot_days_streak,flood_risk_target,landslide_risk_target,cyclone_risk_target,heatwave_risk_target,drought_risk_target,event_name,data_provenance,event_id,delta_wind_12h,delta_pressure_12h
2020-10-21,17.385,78.4867,29.4,58.26,1004.25,25.7,450.0,8.0,0.71,1.42,2.48,4.26,7.1,22.5,29.6,0.348,0,1,0,0,0,0,Hyderabad Deluge 2020,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),29,5.65,-1.29
2020-10-22,17.385,78.4867,30.1,57.81,1008.21,14.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,17.5,28.6,0.343,0,1,0,0,0,0,Hyderabad Deluge 2020,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),29,3.17,-0.72
2020-10-23,17.385,78.4867,30.4,57.66,1008.7,13.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,7.1,28.6,0.343,0,1,0,0,0,0,Hyderabad Deluge 2020,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),29,2.86,-0.65
2020-10-24,17.385,78.4867,30.6,57.32,1008.7,13.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.331,0,1,0,0,0,0,Hyderabad Deluge 2020,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),29,2.86,-0.65
2020-10-25,17.385,78.4867,30.6,56.95,1008.7,13.0,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.312,0,1,0,0,0,0,Hyderabad Deluge 2020,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),29,2.86,-0.65
2020-11-13,11.9416,79.8083,30.2,58.48,1003.17,28.8,450.0,8.0,1.15,2.3,4.02,6.9,11.5,25.0,35.8,0.379,0,0,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.34,-1.44
2020-11-14,11.9416,79.8083,30.2,58.43,1003.17,28.8,450.0,8.0,0.78,1.56,2.73,4.68,7.8,28.8,35.3,0.377,0,0,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.34,-1.44
2020-11-15,11.9416,79.8083,30.2,59.82,1003.17,28.8,450.0,8.0,1.63,3.26,5.71,9.78,16.3,35.6,49.2,0.446,0,1,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.34,-1.44
2020-11-16,11.9416,79.8083,30.2,64.44,1003.17,28.8,450.0,8.0,4.62,9.24,16.17,27.72,46.2,70.3,95.4,0.677,0,1,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.34,-1.44
2020-11-17,11.9416,79.8083,29.6,65.02,1003.55,27.7,450.0,8.0,0.29,0.58,1.01,1.74,2.9,65.4,98.2,0.691,0,1,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.09,-1.39
2020-11-18,11.9416,79.8083,29.6,64.86,1003.55,27.7,450.0,8.0,0.24,0.48,0.84,1.44,2.4,51.5,96.6,0.683,0,1,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.09,-1.39
2020-11-19,11.9416,79.8083,29.6,64.1,1003.55,27.7,450.0,8.0,0.19,0.38,0.66,1.14,1.9,7.2,89.0,0.645,0,1,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.09,-1.39
2020-11-20,11.9416,79.8083,29.6,62.98,1003.55,27.7,450.0,8.0,0.03,0.06,0.1,0.18,0.3,4.6,77.8,0.589,0,1,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.09,-1.39
2020-11-21,11.9416,79.8083,29.6,62.2,1003.55,27.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,2.2,70.0,0.55,0,1,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,6.09,-1.39
2020-11-22,11.9416,79.8083,29.2,60.77,1005.13,23.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3,53.7,0.468,0,1,0,2,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,5.1,-1.16
2020-11-23,11.9416,79.8083,29.2,56.2,1005.24,22.9,450.0,8.0,0.05,0.1,0.17,0.3,0.5,0.5,8.0,0.24,0,0,0,2,0,1,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,5.04,-1.14
2020-11-24,11.9416,79.8083,29.2,59.45,1001.56,33.4,450.0,8.0,3.54,7.08,12.39,21.24,35.4,35.9,40.5,0.403,0,1,0,2,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,7.35,-1.67
2020-11-25,11.9416,79.8083,29.2,80.54,996.24,48.6,450.0,8.0,21.33,42.66,74.66,127.98,213.3,249.2,251.4,0.95,0,2,1,2,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-11-26,11.9416,79.8083,29.2,82.87,996.24,48.6,450.0,8.0,2.52,5.04,8.82,15.12,25.2,273.9,274.7,0.95,0,2,1,2,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-11-27,11.9416,79.8083,29.2,83.09,996.24,48.6,450.0,8.0,0.25,0.5,0.88,1.5,2.5,241.0,276.9,0.95,0,2,1,2,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-11-28,11.9416,79.8083,29.2,83.44,996.24,48.6,450.0,8.0,0.35,0.7,1.22,2.1,3.5,31.2,280.4,0.95,0,2,0,2,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-11-29,11.9416,79.8083,29.2,83.9,996.24,48.6,450.0,8.0,0.46,0.92,1.61,2.76,4.6,10.6,285.0,0.95,0,2,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-11-30,11.9416,79.8083,29.2,84.03,996.24,48.6,450.0,8.0,0.18,0.36,0.63,1.08,1.8,9.9,286.3,0.95,0,2,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-12-01,11.9416,79.8083,29.2,80.86,996.24,48.6,450.0,8.0,0.37,0.74,1.29,2.22,3.7,10.1,254.6,0.95,0,2,0,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-12-02,11.9416,79.8083,29.2,65.09,996.24,48.6,450.0,8.0,5.56,11.12,19.46,33.36,55.6,61.1,96.9,0.685,0,1,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,10.69,-2.43
2020-12-03,11.9416,79.8083,29.2,68.11,999.42,39.5,450.0,8.0,5.54,11.08,19.39,33.24,55.4,114.7,127.1,0.835,0,2,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,8.69,-1.98
2020-12-04,11.9416,79.8083,28.7,71.57,1001.38,33.9,450.0,8.0,3.46,6.92,12.11,20.76,34.6,145.6,159.2,0.95,0,2,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,7.46,-1.7
2020-12-05,11.9416,79.8083,28.4,75.23,1001.38,33.9,450.0,8.0,3.86,7.72,13.51,23.16,38.6,128.6,194.3,0.95,0,2,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,7.46,-1.7
2020-12-06,11.9416,79.8083,28.4,77.81,1001.38,33.9,450.0,8.0,3.04,6.08,10.64,18.24,30.4,103.6,220.1,0.95,0,2,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,7.46,-1.7
2020-12-07,11.9416,79.8083,28.4,79.9,1001.38,33.9,450.0,8.0,2.27,4.54,7.94,13.62,22.7,91.7,241.0,0.95,0,2,1,0,0,0,Cyclone Nivar - Puducherry,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),14,7.46,-1.7
2021-05-05,18.92,72.83,34.0,53.0,1004.61,24.7,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.43,-1.23
2021-05-06,18.92,72.83,34.0,53.0,1004.75,24.3,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.35,-1.21
2021-05-07,18.92,72.83,34.0,53.0,1004.85,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.28,-1.2
2021-05-08,18.92,72.83,34.0,53.0,1004.85,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.28,-1.2
2021-05-09,18.92,72.83,33.9,53.05,1004.85,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.28,-1.2
2021-05-10,18.92,72.83,33.9,53.05,1004.85,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.28,-1.2
2021-05-11,18.92,72.83,33.1,53.45,1004.85,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.28,-1.2
2021-05-12,18.92,72.83,33.1,53.45,1004.85,24.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.28,-1.2
2021-05-13,18.92,72.83,33.0,53.52,1005.38,22.5,15.0,8.0,0.02,0.04,0.07,0.12,0.2,0.2,0.2,0.201,0,0,0,1,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,4.95,-1.12
2021-05-14,20.7858,86.84,35.9,54.2,1006.28,19.9,450.0,8.0,0.02,0.04,0.07,0.12,0.2,12.2,21.5,0.307,2,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.38,-1.0
2021-05-14,18.92,72.83,33.0,53.52,1003.76,27.1,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.201,0,0,0,3,0,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.96,-1.36
2021-05-15,20.7858,86.84,35.9,54.21,1006.46,19.4,450.0,8.0,0.03,0.06,0.1,0.18,0.3,12.2,21.6,0.308,3,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.27,-0.97
2021-05-15,18.92,72.83,35.3,52.37,1001.46,33.7,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.201,1,0,0,3,1,2,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,7.41,-1.68
2021-05-16,20.7858,86.84,35.9,54.18,1006.46,19.4,450.0,8.0,0.01,0.02,0.03,0.06,0.1,0.6,21.3,0.306,3,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.27,-0.97
2021-05-16,18.92,72.83,35.5,53.93,1001.46,33.7,15.0,8.0,1.66,3.32,5.81,9.96,16.6,16.6,16.8,0.284,2,0,0,3,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,7.41,-1.68
2021-05-17,18.92,72.83,35.5,70.51,990.22,65.8,15.0,8.0,16.58,33.16,58.03,99.48,165.8,182.4,182.6,0.95,2,2,1,3,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-17,20.7858,86.84,36.8,53.4,1006.18,20.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.4,18.0,0.29,4,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.44,-1.01
2021-05-18,18.92,72.83,35.5,72.19,990.22,65.8,15.0,8.0,1.68,3.36,5.88,10.08,16.8,199.2,199.4,0.95,2,2,1,3,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-18,20.7858,86.84,37.9,52.31,1006.18,20.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,12.6,0.263,4,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.44,-1.01
2021-05-19,20.7858,86.84,37.9,52.28,1004.67,24.5,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.262,5,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.39,-1.23
2021-05-19,18.92,72.83,35.5,73.36,990.22,65.8,15.0,8.0,1.17,2.34,4.09,7.02,11.7,194.3,211.1,0.95,2,2,1,3,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-20,20.7858,86.84,37.9,51.11,1004.67,24.5,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.203,6,0,0,0,1,2,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.39,-1.23
2021-05-20,18.92,72.83,35.5,73.39,990.22,65.8,15.0,8.0,0.05,0.1,0.17,0.3,0.5,29.0,211.4,0.95,2,2,0,3,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-21,20.7858,86.84,37.9,51.28,1004.67,24.5,450.0,8.0,0.19,0.38,0.66,1.14,1.9,1.9,2.3,0.212,6,0,0,0,1,1,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.39,-1.23
2021-05-21,18.92,72.83,35.5,73.44,990.22,65.8,15.0,8.0,0.05,0.1,0.17,0.3,0.5,12.7,211.9,0.95,2,2,0,1,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-22,20.7858,86.84,37.9,51.41,1004.67,24.5,450.0,8.0,0.16,0.32,0.56,0.96,1.6,3.5,3.6,0.218,5,0,0,0,1,1,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.39,-1.23
2021-05-22,18.92,72.83,35.5,73.65,990.22,65.8,15.0,8.0,0.21,0.42,0.73,1.26,2.1,3.1,214.0,0.95,2,2,0,1,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-23,18.92,72.83,35.5,72.21,990.22,65.8,15.0,8.0,0.22,0.44,0.77,1.32,2.2,4.8,199.6,0.95,1,2,0,1,1,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-23,20.7858,86.84,37.9,51.56,1004.67,24.5,450.0,8.0,0.16,0.32,0.56,0.96,1.6,5.1,5.1,0.226,4,0,0,2,1,1,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.39,-1.23
2021-05-24,20.7858,86.84,37.9,55.8,1004.67,24.5,450.0,8.0,4.24,8.48,14.84,25.44,42.4,45.6,47.5,0.438,4,1,0,2,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.39,-1.23
2021-05-24,18.92,72.83,31.0,57.98,990.22,65.8,15.0,8.0,0.1,0.2,0.35,0.6,1.0,5.3,34.8,0.374,0,0,0,1,0,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,14.48,-3.29
2021-05-25,18.92,72.83,31.0,56.43,998.06,43.4,15.0,8.0,0.13,0.26,0.45,0.78,1.3,4.5,19.3,0.296,0,0,0,1,0,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,9.55,-2.17
2021-05-25,20.7858,86.84,37.9,67.66,997.64,44.6,450.0,8.0,11.86,23.72,41.51,71.16,118.6,162.6,166.1,0.95,3,2,1,2,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,9.81,-2.23
2021-05-26,18.92,72.83,31.0,55.26,1001.03,34.9,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2.3,7.6,0.238,0,0,0,1,0,1,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,7.68,-1.75
2021-05-26,20.7858,86.84,37.7,79.36,992.46,59.4,450.0,8.0,11.6,23.2,40.6,69.6,116.0,277.0,282.1,0.95,2,2,1,2,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-05-27,20.7858,86.84,37.3,80.23,992.46,59.4,450.0,8.0,0.67,1.34,2.34,4.02,6.7,241.3,288.8,0.95,1,2,1,2,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-05-27,18.92,72.83,31.3,55.17,1005.06,23.4,15.0,8.0,0.11,0.22,0.39,0.66,1.1,2.4,8.2,0.241,0,0,0,1,0,1,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.15,-1.17
2021-05-28,18.92,72.83,31.3,55.61,1005.06,23.4,15.0,8.0,0.49,0.98,1.72,2.94,4.9,6.0,12.6,0.263,0,0,0,1,0,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.15,-1.17
2021-05-28,20.7858,86.84,34.8,81.29,992.46,59.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,122.7,286.9,0.95,0,2,1,2,0,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-05-29,18.92,72.83,31.3,55.63,1005.06,23.4,15.0,8.0,0.23,0.46,0.8,1.38,2.3,8.3,12.8,0.264,0,0,0,1,0,0,Cyclone Tauktae - Mumbai Gujarat,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),15,5.15,-1.17
2021-05-29,20.7858,86.84,34.6,81.23,992.46,59.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,6.7,285.3,0.95,0,2,0,2,0,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-05-30,20.7858,86.84,34.6,81.1,992.46,59.4,450.0,8.0,0.03,0.06,0.1,0.18,0.3,0.3,284.0,0.95,0,2,0,0,0,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-05-31,20.7858,86.84,35.7,76.31,992.46,59.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3,241.6,0.95,1,2,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-06-01,20.7858,86.84,35.7,64.45,992.46,59.4,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3,123.0,0.815,1,2,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-06-02,20.7858,86.84,35.7,54.64,992.46,59.4,450.0,8.0,1.79,3.58,6.26,10.74,17.9,17.9,24.9,0.325,1,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,13.07,-2.97
2021-06-03,20.7858,86.84,35.7,54.52,1004.92,23.8,450.0,8.0,0.55,1.1,1.92,3.3,5.5,23.4,23.7,0.319,1,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.24,-1.19
2021-06-04,20.7858,86.84,35.7,54.57,1004.92,23.8,450.0,8.0,0.05,0.1,0.17,0.3,0.5,23.9,24.2,0.321,1,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,5.24,-1.19
2021-06-05,20.7858,86.84,36.5,54.17,1006.0,20.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,24.2,0.321,2,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.55,-1.04
2021-06-06,20.7858,86.84,36.5,54.14,1006.0,20.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,23.9,0.32,3,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.55,-1.04
2021-06-07,20.7858,86.84,37.1,53.84,1006.0,20.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.32,4,0,0,0,1,0,Cyclone Yaas - Odisha West Bengal,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),17,4.55,-1.04
2021-06-16,47.6062,-122.3321,21.8,62.72,1005.65,21.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,15.9,36.2,0.381,0,0,0,0,1,0,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.77,-1.09
2021-06-17,47.6062,-122.3321,22.1,62.55,1005.65,21.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.8,36.0,0.38,0,0,0,0,1,0,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.77,-1.09
2021-06-18,47.6062,-122.3321,23.5,61.49,1005.65,21.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.362,0,0,0,0,1,0,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.77,-1.09
2021-06-19,47.6062,-122.3321,23.5,61.39,1005.65,21.7,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.357,0,0,0,0,1,0,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.77,-1.09
2021-06-20,47.6062,-122.3321,23.7,59.74,1005.48,22.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.28,0,0,0,0,1,0,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.88,-1.11
2021-06-21,47.6062,-122.3321,27.2,56.48,1005.48,22.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.204,0,0,0,0,1,1,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.88,-1.11
2021-06-21,35.0963,139.0717,25.7,61.53,1006.85,18.3,450.0,8.0,0.08,0.16,0.28,0.48,0.8,20.7,43.8,0.419,0,1,0,0,0,0,Atami Japan Debris Flow 2021,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),1,4.03,-0.91
2021-06-22,35.0963,139.0717,25.7,60.73,1006.85,18.3,450.0,8.0,0.06,0.12,0.21,0.36,0.6,2.9,35.8,0.379,0,0,0,0,0,0,Atami Japan Debris Flow 2021,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),1,4.03,-0.91
2021-06-22,47.6062,-122.3321,27.9,56.05,1005.48,22.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,1,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.88,-1.11
2021-06-23,35.0963,139.0717,25.6,59.85,1006.85,18.3,450.0,8.0,0.04,0.08,0.14,0.24,0.4,1.8,26.5,0.333,0,0,0,0,0,0,Atami Japan Debris Flow 2021,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),1,4.03,-0.91
2021-06-23,47.6062,-122.3321,27.9,56.05,1005.48,22.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,1,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.88,-1.11
2021-06-24,47.6062,-122.3321,27.9,56.05,1005.48,22.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,1,1,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.88,-1.11
2021-06-24,35.0963,139.0717,25.6,59.81,1006.85,18.3,450.0,8.0,0.13,0.26,0.45,0.78,1.3,2.3,26.1,0.331,0,0,0,0,0,0,Atami Japan Debris Flow 2021,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),1,4.03,-0.91
2021-06-25,47.6062,-122.3321,27.9,56.05,1005.48,22.2,450.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,3,1,US Pacific NW Heat Dome 44.0°C,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),48,4.88,-1.11
2021-06-25,35.0963,139.0717,25.6,59.6,1006.85,18.3,450.0,8.0,0.1,0.2,0.35,0.6,1.0,2.7,24.0,0.32,0,0,0,0,0,0,Atami Japan Debris Flow 2021,Copernicus ERA5 Reanalysis (Open-Meteo Archive API),1,4.03,-0.91
