timestamp,temperature,humidity,surface_pressure,wind_speed,elevation,slope_degree,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,hot_days_streak,flood_risk_target,landslide_risk_target,cyclone_risk_target,heatwave_risk_target,drought_risk_target
2020-06-26,30.01,65.41,1002.12,153.49,0.6,6.7,0.37,0.63,0.88,0.99,1.72,2.55,3.42,0.05,0,0,0,2,0,2
2020-06-27,10.18,38.55,978.53,137.07,425.6,29.6,0.23,0.31,0.6,0.79,0.91,1.2,1.84,0.103,0,0,0,2,0,2
2020-06-27,15.46,55.9,1010.53,14.9,1480.4,19.7,0.68,1.1,1.36,2.37,2.74,4.37,7.78,0.177,0,0,0,0,0,2
2020-06-28,47.42,49.77,994.3,150.94,2447.7,4.5,3.66,8.59,14.65,16.68,29.64,50.77,73.16,0.262,9,0,0,2,3,2
2020-06-29,24.13,79.76,943.61,150.25,20.5,35.3,2.13,2.87,5.26,6.13,10.96,13.85,17.28,0.273,0,1,1,3,0,2
2020-06-29,23.76,98.94,986.2,22.43,1996.2,8.9,0.76,1.05,1.46,2.64,3.38,7.79,14.9,0.356,0,0,0,0,0,2
2020-06-29,12.61,60.34,971.05,82.44,1450.2,19.4,1.97,4.83,6.58,11.59,17.07,28.51,39.9,0.442,0,0,1,2,0,1
2020-06-29,10.52,23.64,1010.88,146.3,1655.8,23.1,1.7,2.14,4.51,6.78,9.17,18.86,29.77,0.211,0,0,0,2,0,1
2020-06-30,34.58,63.33,961.21,129.98,1689.6,41.8,4.36,8.74,13.06,19.38,22.36,47.63,101.71,0.649,0,1,2,2,1,1
2020-07-01,36.52,47.92,1020.79,71.83,2068.8,13.3,1.5,1.91,3.0,3.61,6.13,13.32,16.98,0.05,8,0,0,0,2,3
2020-07-01,11.94,63.03,1024.5,120.13,1248.8,40.5,0.81,1.97,3.65,4.95,6.02,13.16,25.55,0.366,0,0,1,1,0,1
2020-07-01,15.38,27.89,968.6,149.4,78.0,46.8,1.35,1.8,3.61,6.25,9.87,20.62,35.67,0.223,0,1,1,2,0,1
2020-07-01,7.35,49.45,974.81,28.9,60.2,16.1,1.06,2.34,4.24,7.27,13.04,21.18,38.46,0.43,0,1,0,1,0,1
2020-07-01,37.72,34.22,995.67,20.87,2119.5,28.5,1.74,2.75,5.41,6.59,9.42,11.31,18.87,0.05,6,0,0,0,2,3
2020-07-01,41.64,56.96,952.1,136.33,1925.7,49.6,0.89,2.14,4.34,7.65,13.64,17.51,28.2,0.056,5,0,1,3,2,3
2020-07-01,11.13,63.15,957.93,88.56,104.9,38.6,15.66,29.08,56.99,71.74,103.06,127.68,275.56,0.95,0,3,3,3,0,0
2020-07-02,37.35,55.46,973.0,154.05,666.5,36.0,1.74,2.96,4.72,9.34,11.79,28.87,62.14,0.318,7,0,1,2,2,2
2020-07-02,14.03,91.76,1018.92,22.23,1296.9,44.4,1.49,2.36,4.11,5.3,8.69,14.1,17.02,0.432,0,0,1,0,0,1
2020-07-02,27.05,21.44,949.57,35.58,520.5,3.2,1.77,3.1,5.91,8.45,14.95,31.06,63.1,0.257,0,0,0,1,0,1
2020-07-02,35.52,27.98,985.17,92.89,1525.4,33.9,2.79,5.06,7.0,10.32,13.02,30.56,43.27,0.073,4,0,1,1,1,2
2020-07-03,24.69,84.54,944.81,36.35,1921.5,36.5,9.96,13.73,25.91,48.91,66.19,155.5,266.42,0.95,0,2,3,2,0,0
2020-07-03,27.1,80.34,944.43,158.88,1557.8,39.2,0.18,0.27,0.37,0.55,0.92,1.37,2.21,0.145,0,0,1,3,0,2
2020-07-03,21.16,19.27,1008.29,121.91,968.4,35.4,5.32,6.68,8.25,14.44,23.96,34.12,54.4,0.247,0,0,1,1,0,1
2020-07-05,21.87,86.98,1001.08,41.52,1178.4,40.3,0.57,1.19,1.7,3.0,4.89,8.07,13.32,0.305,0,0,1,0,0,2
2020-07-05,21.15,78.6,959.25,14.03,1518.8,15.6,0.04,0.05,0.09,0.13,0.15,0.3,0.6,0.185,0,0,0,1,0,2
2020-07-05,36.7,13.01,1013.12,10.99,983.0,4.8,1.05,2.33,4.16,6.81,8.78,21.63,40.07,0.05,8,0,0,0,2,2
2020-07-06,12.18,46.83,1002.46,96.09,1659.5,8.5,5.33,8.94,12.52,16.15,22.25,27.29,39.32,0.375,0,0,0,1,0,1
2020-07-06,23.89,81.27,952.06,27.61,1476.7,35.4,0.23,0.38,0.57,0.84,1.35,3.12,5.4,0.204,0,0,1,1,0,2
2020-07-06,46.41,25.01,959.73,159.81,389.6,18.3,0.07,0.15,0.22,0.29,0.39,0.48,0.64,0.05,8,0,0,3,3,3
2020-07-06,20.34,61.55,998.21,159.67,1830.5,3.0,0.37,0.56,0.91,1.02,1.44,2.66,4.28,0.133,0,0,0,2,0,2
2020-07-06,29.59,87.39,1022.44,98.48,888.1,40.9,14.54,31.59,58.78,107.43,142.39,202.37,408.77,0.95,0,3,3,2,0,0
2020-07-07,37.76,59.36,945.59,51.38,902.9,25.2,8.58,17.89,35.99,69.6,117.83,258.9,552.12,0.95,8,3,3,2,2,0
2020-07-07,6.1,74.57,1003.91,18.55,1349.8,21.3,0.47,1.13,1.77,2.98,5.24,9.7,21.08,0.452,0,0,1,0,0,1
2020-07-07,29.58,43.54,997.57,115.9,1130.9,46.8,2.61,4.05,6.79,11.83,20.13,30.46,59.04,0.316,0,0,1,1,0,1
2020-07-07,9.82,67.04,966.49,154.56,1211.3,49.3,0.02,0.03,0.04,0.06,0.07,0.09,0.15,0.238,0,0,1,3,0,2
2020-07-07,31.75,89.31,950.96,115.99,1102.5,3.0,8.06,17.03,32.93,46.96,79.98,125.98,213.95,0.95,0,2,2,3,0,0
2020-07-08,6.05,68.57,1020.84,26.62,799.4,13.7,0.44,0.64,0.92,1.64,2.27,3.22,5.73,0.321,0,0,0,0,0,2
2020-07-08,11.51,98.13,1023.5,98.45,1703.6,49.3,0.29,0.46,0.91,1.48,2.65,4.06,5.51,0.412,0,0,1,1,0,2
2020-07-08,25.87,94.47,1002.28,37.01,1002.5,11.7,2.77,3.64,5.62,8.24,11.03,25.57,31.64,0.425,0,0,0,0,0,1
2020-07-09,20.25,54.6,950.09,48.16,1558.0,11.1,9.09,20.49,31.73,35.13,45.66,81.67,166.67,0.95,0,2,1,2,0,0
2020-07-09,30.66,30.68,943.15,128.8,1935.7,49.6,2.18,5.11,6.29,7.95,11.36,23.81,49.44,0.176,0,0,1,3,0,2
2020-07-09,24.85,60.83,969.92,100.65,524.7,11.5,0.36,0.75,1.1,2.07,3.66,9.0,18.92,0.182,0,0,0,2,0,2
2020-07-09,44.6,81.6,944.99,11.36,966.7,13.1,7.28,12.47,21.88,40.83,70.18,93.58,135.26,0.864,3,2,2,1,2,1
2020-07-10,23.29,29.6,1006.07,113.04,1483.7,19.4,1.24,1.83,3.49,3.93,4.41,5.68,10.89,0.05,0,0,0,1,0,2
2020-07-10,29.41,76.51,1003.75,97.48,761.9,18.8,1.85,3.32,5.8,8.95,11.27,27.09,56.31,0.464,0,0,1,1,0,1
2020-07-12,32.33,97.26,997.0,87.51,1934.5,4.8,8.56,11.87,18.43,33.48,43.34,93.48,195.25,0.95,0,2,1,1,1,0
2020-07-12,9.61,67.54,1004.69,47.15,757.2,27.5,2.15,3.48,7.41,13.03,22.0,47.99,86.07,0.815,0,1,1,0,0,0
2020-07-12,19.11,93.87,987.92,77.13,136.4,29.2,1.37,3.29,5.25,6.64,9.35,11.38,24.15,0.439,0,1,1,1,0,1
2020-07-12,29.78,29.75,1002.66,68.37,2079.0,8.9,2.0,3.52,5.51,10.33,13.39,31.45,44.48,0.147,0,0,0,1,0,2
2020-07-12,7.23,96.91,1007.99,147.18,2143.9,2.8,2.41,5.58,11.65,20.78,24.86,44.34,79.7,0.944,0,1,1,2,0,0
2020-07-13,13.4,90.11,957.97,65.65,2120.9,33.9,0.95,1.75,3.42,6.09,10.08,22.11,40.86,0.589,0,0,1,1,0,1
2020-07-14,21.85,50.6,1011.52,63.73,407.3,45.4,0.72,0.91,1.33,2.57,3.7,7.91,12.72,0.119,0,0,1,0,0,2
2020-07-15,9.33,69.76,944.51,103.64,2101.0,42.1,0.11,0.18,0.22,0.28,0.31,0.75,1.34,0.264,0,0,1,2,0,2
2020-07-15,29.28,19.6,974.3,150.56,1004.6,27.0,3.93,8.15,10.59,18.65,33.55,61.65,127.14,0.653,0,1,1,2,0,0
2020-07-16,27.71,63.47,1025.35,0.74,1756.8,2.1,1.06,2.16,3.77,5.97,9.15,16.73,31.35,0.249,0,0,0,0,0,2
2020-07-16,37.58,77.84,988.94,113.71,310.6,24.0,1.57,3.32,5.33,7.42,11.7,22.05,34.88,0.246,1,0,1,2,1,2
2020-07-16,38.62,34.79,1008.21,8.26,2401.4,31.5,2.12,3.97,7.35,11.27,14.54,27.68,50.66,0.125,3,0,1,0,1,2
2020-07-18,44.11,91.4,962.25,21.03,1211.8,48.4,4.59,7.23,9.34,16.8,22.09,49.67,61.82,0.428,9,0,2,1,3,2
2020-07-18,39.99,37.91,1001.38,69.48,1741.1,43.9,1.07,1.58,3.29,5.4,8.75,19.42,25.98,0.05,6,0,1,1,2,3
2020-07-20,36.96,28.27,949.14,118.09,2044.7,19.5,0.09,0.14,0.23,0.36,0.47,1.13,2.42,0.05,3,0,0,2,1,3
2020-07-20,38.44,22.01,977.97,116.16,376.8,26.3,1.5,2.28,3.98,6.9,9.79,19.2,25.47,0.05,6,0,0,2,2,3
2020-07-21,47.41,94.68,954.62,82.56,537.9,5.8,1.93,3.17,6.86,9.75,15.39,24.06,46.14,0.307,5,0,0,2,3,3
2020-07-21,10.74,49.48,1026.39,54.33,2398.5,40.8,0.34,0.71,1.27,1.86,2.65,5.11,9.57,0.204,0,0,1,0,0,2
2020-07-22,15.87,96.14,973.55,97.26,1041.1,41.4,6.01,14.19,29.21,32.6,57.44,85.94,177.06,0.95,0,2,3,2,0,0
2020-07-22,12.34,30.24,961.6,35.01,1772.3,35.1,0.22,0.49,0.97,1.64,2.25,3.87,6.95,0.074,0,0,1,1,0,2
2020-07-22,19.23,43.96,944.65,109.08,88.1,38.0,0.94,2.26,3.07,5.4,8.62,12.34,25.65,0.198,0,1,1,2,0,2
2020-07-23,34.67,68.55,976.71,46.36,366.4,18.7,13.08,25.54,44.61,68.95,93.45,196.56,397.88,0.95,0,3,3,1,1,0
2020-07-23,39.86,45.87,1005.91,8.79,836.6,2.2,9.63,21.77,30.54,56.16,85.15,167.52,364.82,0.95,6,3,2,0,2,0
2020-07-23,20.5,19.94,967.66,117.83,1308.5,2.5,1.05,2.38,2.93,3.74,4.82,7.96,11.47,0.05,0,0,0,2,0,2
2020-07-24,10.18,90.41,973.13,44.95,713.4,22.4,1.31,2.26,4.86,9.55,13.93,32.79,66.19,0.792,0,1,1,1,0,0
2020-07-25,40.8,85.15,941.95,61.49,1466.3,27.9,0.38,0.7,1.23,1.38,2.4,3.84,5.2,0.052,2,0,0,2,2,3
2020-07-25,28.59,57.16,1000.65,155.28,827.7,4.0,0.8,1.11,1.4,1.9,2.91,5.81,7.26,0.05,0,0,0,2,0,2
2020-07-26,10.71,17.02,950.28,159.45,592.7,43.2,0.04,0.08,0.16,0.31,0.43,0.98,1.83,0.05,0,0,1,3,0,2
2020-07-26,19.88,50.95,988.6,31.94,1694.7,6.8,4.81,9.12,17.71,20.71,27.49,63.39,109.69,0.787,0,1,1,1,0,0
2020-07-26,5.43,56.97,994.75,29.97,1706.0,2.8,0.31,0.63,1.28,1.48,2.43,4.22,7.58,0.281,0,0,0,0,0,2
2020-07-26,37.64,51.75,1027.22,44.24,192.5,17.7,3.93,8.14,10.97,13.59,21.71,38.21,64.56,0.313,7,1,1,0,2,2
2020-07-27,28.81,74.47,972.53,71.8,2486.2,0.9,0.56,0.94,1.88,2.22,3.01,6.42,9.83,0.15,0,0,0,1,0,2
2020-07-29,44.0,63.91,949.07,34.97,367.4,11.9,1.96,4.44,7.22,11.36,18.26,27.75,50.69,0.217,3,0,0,1,2,2
2020-07-29,40.46,95.12,1025.77,155.33,300.7,4.7,0.47,0.77,1.19,2.29,2.77,4.9,9.44,0.134,1,0,0,2,2,3
2020-07-29,37.31,70.42,960.01,12.41,133.6,36.9,0.13,0.18,0.37,0.53,0.61,1.5,2.49,0.05,9,0,1,1,2,3
2020-07-29,33.03,46.09,1029.24,8.63,1812.6,20.3,0.52,1.1,2.12,3.1,4.47,5.49,8.55,0.05,0,0,0,0,0,2
2020-07-30,47.1,70.99,1028.7,125.27,2285.2,10.2,0.47,0.82,1.18,2.27,3.08,3.82,6.17,0.05,9,0,0,1,3,3
2020-07-30,46.75,73.83,957.43,157.62,1874.4,33.7,1.14,2.28,3.12,5.34,9.07,17.65,21.8,0.05,6,0,1,3,3,3
2020-07-30,24.57,10.04,1004.52,23.28,1450.1,33.8,1.86,2.5,3.33,4.97,7.09,14.66,31.53,0.05,0,0,1,0,0,2
2020-07-30,36.58,43.73,1011.24,66.53,542.8,3.4,1.59,1.98,3.01,4.28,6.99,9.43,13.35,0.05,3,0,0,1,1,3
2020-07-31,21.56,25.66,1010.07,10.76,2404.6,4.9,5.26,10.18,19.02,35.69,64.13,85.93,103.36,0.602,0,1,1,0,0,0
2020-07-31,7.63,27.97,947.35,79.12,444.3,31.2,12.82,15.51,31.17,44.49,58.18,116.03,210.62,0.95,0,2,2,2,0,0
2020-07-31,34.25,34.17,967.9,102.19,1782.9,23.5,0.73,1.55,2.46,3.07,4.0,5.87,11.74,0.05,0,0,0,2,0,3
2020-07-31,19.66,25.45,1019.55,155.9,992.9,24.2,4.54,5.64,9.33,12.23,21.56,44.35,84.48,0.494,0,1,1,2,0,1
2020-07-31,22.38,26.93,973.43,87.3,2011.5,41.5,0.91,1.53,3.14,5.29,8.09,19.18,30.18,0.112,0,0,1,1,0,2
2020-08-01,28.33,48.89,966.32,155.88,1394.3,42.3,0.35,0.79,1.73,2.52,3.53,8.73,10.55,0.05,0,0,1,3,0,2
2020-08-01,9.38,53.37,982.15,146.99,524.6,40.2,3.01,4.53,7.38,13.57,20.81,36.85,48.03,0.493,0,0,1,2,0,1
2020-08-01,28.98,65.11,1007.65,73.91,596.9,29.3,1.3,3.13,4.94,5.59,7.72,11.83,15.76,0.141,0,0,1,1,0,2
2020-08-01,36.59,50.77,993.29,106.55,506.7,42.8,1.33,2.38,2.96,5.12,8.9,12.51,26.03,0.061,3,0,1,1,1,2
2020-08-01,38.16,39.08,957.04,97.2,438.4,28.1,0.84,1.76,3.57,5.74,7.66,15.73,26.14,0.05,3,0,0,2,1,3
2020-08-01,9.71,84.07,944.95,117.27,1319.0,10.1,0.67,0.96,1.23,2.07,3.26,4.19,8.34,0.379,0,0,0,2,0,2
2020-08-02,37.24,93.92,971.07,86.7,2016.9,13.3,1.6,3.89,7.26,9.26,11.0,20.31,42.89,0.383,6,0,0,2,2,2
2020-08-03,14.95,59.93,960.1,23.81,1389.7,29.7,8.15,10.64,14.36,18.71,26.36,54.21,92.11,0.764,0,1,2,1,0,0
2020-08-03,9.53,10.3,996.49,120.61,1013.6,17.7,1.37,1.71,2.53,4.95,6.13,8.01,17.6,0.074,0,0,0,1,0,2
2020-08-04,6.62,94.9,978.08,80.59,569.0,16.0,2.02,4.97,10.31,16.01,27.35,57.41,87.62,0.95,0,1,1,1,0,0
2020-08-04,20.95,98.32,1029.36,2.3,1068.2,2.3,1.38,3.39,4.65,7.27,8.55,19.14,36.39,0.525,0,0,0,0,0,1
2020-08-04,5.87,46.17,974.47,69.06,1376.5,49.6,2.05,4.92,8.28,11.08,18.6,40.12,62.24,0.587,0,0,2,1,0,1
2020-08-05,15.89,37.88,940.05,79.76,535.9,20.1,2.45,6.0,11.15,21.16,31.3,39.41,76.44,0.54,0,1,1,2,0,1
2020-08-06,22.63,38.34,991.97,31.06,2209.0,41.6,0.33,0.72,0.88,1.72,2.22,3.61,6.83,0.05,0,0,1,0,0,2
2020-08-07,27.94,88.59,975.15,70.12,1874.3,41.8,7.7,15.43,30.83,57.61,87.78,114.11,230.57,0.95,0,3,3,2,0,0
2020-08-07,25.79,18.23,943.59,54.21,2393.9,26.7,1.11,2.48,4.76,7.25,8.51,15.85,19.34,0.05,0,0,0,2,0,2
2020-08-11,32.56,65.34,1015.93,98.63,391.7,39.0,8.03,13.13,20.73,24.57,40.05,96.25,126.26,0.843,0,1,2,1,0,0
2020-08-11,22.58,40.62,946.78,14.42,751.1,37.1,3.82,9.52,12.07,13.31,16.29,25.3,49.84,0.31,0,0,1,1,0,1
2020-08-11,7.62,99.87,982.75,140.39,5.1,5.4,2.44,4.18,6.77,13.07,17.19,36.79,55.34,0.792,0,1,1,2,0,1
2020-08-12,9.34,70.46,1016.33,17.65,1612.2,33.7,3.76,7.04,13.38,20.6,22.98,42.77,70.55,0.729,0,1,1,0,0,0
2020-08-12,40.93,82.73,942.0,64.12,1420.1,41.3,17.77,28.55,41.32,51.01,88.92,140.99,199.47,0.95,6,2,3,2,2,0
2020-08-12,41.91,54.84,994.01,60.07,343.5,41.8,2.02,3.16,6.56,10.82,11.94,15.43,22.54,0.05,3,0,1,1,2,3
2020-08-13,36.61,65.09,948.73,67.91,980.7,48.2,2.61,4.25,7.61,8.72,12.48,23.57,33.74,0.184,7,0,1,2,2,2
2020-08-13,8.06,28.84,1022.06,33.12,2324.2,23.5,3.01,7.06,12.2,19.21,29.69,71.51,113.19,0.818,0,1,2,0,0,0
2020-08-13,33.65,82.81,956.61,62.59,2380.1,28.6,0.53,1.17,1.78,2.87,3.66,7.72,15.17,0.179,0,0,0,1,1,2
2020-08-13,20.42,87.45,1004.75,29.3,1152.7,20.2,0.01,0.02,0.04,0.08,0.09,0.19,0.28,0.235,0,0,0,0,0,2
2020-08-13,40.41,51.43,1024.18,95.2,138.9,28.3,3.07,7.43,9.91,18.41,23.25,45.41,98.03,0.507,4,1,1,1,2,1
2020-08-15,43.57,28.7,989.65,156.14,2404.3,14.7,0.93,2.13,2.95,3.77,5.61,8.66,17.54,0.05,5,0,0,2,2,3
2020-08-15,19.23,60.9,986.54,46.77,2379.4,2.2,1.89,2.53,5.23,9.51,15.64,33.31,43.78,0.404,0,0,0,1,0,1
2020-08-16,11.54,13.01,977.17,52.59,876.0,16.6,5.62,11.62,17.28,28.77,32.29,76.46,106.61,0.66,0,1,1,1,0,0
2020-08-16,22.07,75.01,987.93,118.7,93.4,27.1,1.42,3.05,5.09,8.76,10.95,18.24,21.91,0.3,0,1,1,2,0,1
2020-08-16,19.2,30.89,1023.0,26.01,713.3,27.6,0.91,2.14,3.08,4.63,6.87,9.48,17.95,0.082,0,0,0,0,0,2
2020-08-17,47.86,93.36,944.83,72.91,1162.6,13.5,0.19,0.45,0.61,1.14,1.97,4.76,6.51,0.05,4,0,0,2,3,3
2020-08-17,35.87,80.91,976.72,125.48,247.6,35.6,0.21,0.26,0.39,0.53,0.91,1.29,2.47,0.062,1,0,1,2,1,3
2020-08-17,7.69,26.7,1024.07,28.63,68.1,20.3,3.2,7.3,13.2,21.81,26.93,65.39,96.09,0.697,0,2,1,0,0,0
2020-08-17,16.28,84.36,960.82,112.71,1274.2,13.2,1.95,4.3,9.34,14.49,16.61,33.19,69.77,0.724,0,1,1,2,0,0
2020-08-18,43.61,14.85,964.64,130.63,1502.8,42.7,1.88,4.25,5.86,6.77,8.52,10.74,18.2,0.05,5,0,1,2,2,3
2020-08-18,45.29,77.8,1027.48,109.55,2188.2,22.4,9.95,14.35,20.94,30.02,34.81,43.38,89.16,0.531,3,1,1,1,2,2
2020-08-19,32.76,42.71,991.6,61.43,414.5,44.1,14.47,33.25,48.35,90.15,118.89,175.04,287.94,0.95,0,3,3,1,0,0
2020-08-20,16.15,92.96,993.97,3.23,1293.9,23.6,3.64,7.98,13.97,17.72,22.35,29.47,40.83,0.575,0,0,1,0,0,1
2020-08-20,45.62,68.57,1014.83,30.74,13.9,23.4,2.52,3.54,6.25,11.69,15.91,31.47,39.15,0.148,3,1,1,0,2,3
2020-08-20,42.44,88.5,1018.86,138.88,1782.0,2.2,0.82,1.81,2.29,4.58,7.75,10.91,13.98,0.111,7,0,0,1,3,3
2020-08-21,24.47,72.06,1017.85,78.17,2097.2,40.3,0.56,0.98,1.51,2.29,3.19,5.94,10.02,0.182,0,0,1,1,0,2
2020-08-22,7.5,56.65,978.59,54.73,1534.2,41.3,4.94,12.06,18.08,25.24,37.79,54.84,114.86,0.95,0,1,2,1,0,0
2020-08-22,45.0,51.43,1011.04,60.78,1840.2,17.9,10.64,19.49,33.17,53.4,74.69,183.79,353.22,0.95,5,3,3,1,3,0
2020-08-22,22.84,70.22,1023.11,25.8,2224.3,24.5,4.92,10.67,18.67,35.83,44.47,72.15,118.06,0.91,0,1,2,0,0,0
2020-08-23,8.31,30.55,1000.36,88.35,1042.4,7.2,2.34,3.78,5.86,7.83,12.86,28.53,55.11,0.437,0,0,0,1,0,1
2020-08-23,30.32,30.84,958.88,125.6,1143.1,3.6,3.29,8.15,9.97,19.61,31.48,44.73,73.58,0.342,0,1,0,2,0,1
2020-08-23,45.16,74.27,1007.92,109.02,2254.8,4.3,1.36,2.11,2.62,4.99,7.06,16.3,19.84,0.052,5,0,0,1,3,3
2020-08-25,24.69,44.97,962.6,33.51,654.5,32.0,1.09,1.61,3.38,6.54,10.07,18.93,41.41,0.254,0,0,1,1,0,1
2020-08-25,35.79,30.21,975.43,55.05,957.8,9.8,1.26,1.9,2.28,3.83,4.78,10.39,13.63,0.05,2,0,0,1,1,3
2020-08-25,12.62,57.89,985.21,37.64,1070.4,24.4,2.46,3.55,7.26,11.02,13.44,17.36,34.53,0.393,0,0,1,1,0,1
2020-08-26,47.81,15.84,965.4,102.57,1674.2,24.1,5.7,14.17,25.7,30.82,40.25,61.26,76.36,0.11,7,0,1,2,3,3
2020-08-27,32.99,53.26,976.54,146.06,2447.4,43.2,8.04,11.36,18.51,29.0,45.3,90.98,150.67,0.941,0,1,3,3,0,0
2020-08-27,29.55,79.52,1027.0,138.77,48.3,44.4,1.43,1.91,4.0,6.23,10.14,22.08,48.52,0.426,0,1,1,1,0,1
2020-08-28,29.38,83.61,953.99,15.7,370.0,30.1,8.03,10.53,12.85,23.75,35.86,58.67,118.15,0.912,0,1,2,1,0,0
2020-08-28,21.92,16.75,954.66,52.41,1617.9,18.3,4.09,9.78,19.31,25.18,38.22,57.97,105.95,0.571,0,1,1,2,0,0
2020-08-29,40.14,80.92,1003.26,10.51,121.3,3.0,11.38,17.13,32.0,40.71,69.67,130.6,196.84,0.95,7,3,2,0,3,0
2020-08-30,30.65,57.26,959.23,132.21,2068.4,11.2,0.72,1.01,1.99,3.34,4.6,10.21,15.26,0.082,0,0,0,2,0,2
2020-08-31,10.4,12.16,940.85,131.15,373.8,6.2,0.2,0.33,0.43,0.67,0.74,1.3,2.54,0.05,0,0,0,3,0,2
2020-08-31,9.67,14.83,973.84,89.32,1653.5,37.5,3.18,6.4,8.76,9.71,14.48,30.4,61.29,0.386,0,0,1,2,0,1
2020-09-01,40.96,19.02,1010.56,108.78,305.7,32.4,7.61,14.08,28.7,36.13,59.07,127.48,189.69,0.95,9,2,3,1,2,0
2020-09-01,12.75,64.02,993.19,138.87,2102.1,36.5,0.49,1.1,2.07,3.02,3.69,8.53,12.11,0.273,0,0,1,2,0,2
2020-09-01,37.77,12.32,1018.8,19.06,1298.7,14.5,4.66,6.7,12.2,20.79,30.86,48.66,97.74,0.335,5,1,1,0,1,1
2020-09-02,22.08,24.83,973.85,91.48,376.8,16.2,1.04,1.46,3.03,3.79,4.22,5.61,6.91,0.05,0,0,0,2,0,2
2020-09-03,20.33,14.78,966.78,26.41,1821.1,8.1,3.37,6.62,11.82,14.81,22.43,55.07,105.35,0.573,0,1,1,1,0,0
2020-09-03,14.75,62.22,982.52,87.36,1517.7,15.6,2.7,3.36,5.61,10.61,14.66,31.96,65.21,0.598,0,0,1,1,0,1
2020-09-03,31.58,83.65,967.88,153.53,386.0,26.1,1.79,3.69,6.13,10.34,16.86,35.25,47.96,0.422,0,0,1,3,0,1
2020-09-03,17.43,24.23,988.52,44.04,888.2,9.3,0.54,1.32,2.77,3.28,5.3,7.22,11.01,0.05,0,0,0,1,0,2
2020-09-03,22.71,31.1,1014.03,22.98,869.6,29.4,0.06,0.11,0.15,0.3,0.49,0.91,1.73,0.05,0,0,0,0,0,2
2020-09-04,42.47,93.87,962.6,68.6,252.4,10.4,4.93,11.39,17.03,20.96,25.11,59.6,75.75,0.55,6,1,1,2,3,2
2020-09-04,47.14,28.04,975.88,132.26,1178.0,8.4,4.61,9.69,15.52,21.38,37.9,45.6,95.3,0.304,8,1,1,2,3,2
2020-09-05,37.79,46.59,975.69,103.76,1852.3,47.7,3.77,9.27,17.58,19.94,23.65,47.22,80.4,0.391,6,0,2,2,2,1
2020-09-06,34.88,10.81,954.91,46.42,711.7,23.8,6.55,14.39,29.48,45.52,55.39,83.19,100.41,0.375,0,1,1,2,0,1
2020-09-06,11.02,47.08,985.58,159.15,1154.3,49.6,10.43,12.59,17.24,23.43,28.6,38.9,54.16,0.486,0,1,2,2,0,1
2020-09-07,25.78,14.31,945.6,118.24,1990.2,12.9,2.69,6.16,9.79,17.5,21.68,41.29,51.92,0.16,0,0,0,3,0,1
2020-09-07,5.56,92.33,1016.86,150.65,692.5,36.3,7.19,9.18,14.17,15.99,24.57,38.49,61.69,0.817,0,1,2,2,0,0
2020-09-09,31.78,30.47,1019.95,0.05,1303.2,49.3,8.13,13.99,29.53,42.58,69.19,91.87,198.96,0.95,0,2,3,0,0,0
2020-09-09,11.01,12.07,975.22,72.83,1892.1,24.8,2.11,5.05,7.33,10.93,18.3,25.5,42.41,0.233,0,0,1,1,0,1
2020-09-10,15.28,98.7,947.62,33.23,1968.5,5.7,1.98,2.63,5.41,7.96,11.9,19.57,31.49,0.551,0,0,0,1,0,1
2020-09-10,37.77,72.48,997.67,37.76,2351.2,20.4,0.53,1.22,2.67,4.86,7.62,10.13,18.8,0.11,9,0,0,0,2,3
2020-09-10,9.1,39.61,1002.32,45.1,298.3,23.1,2.98,6.01,7.36,13.39,17.2,26.7,50.27,0.442,0,1,1,0,0,1
2020-09-10,8.32,68.29,1027.65,1.48,2482.3,40.8,3.25,7.08,13.64,17.34,29.46,62.61,92.66,0.876,0,1,2,0,0,0
2020-09-10,45.55,11.62,950.26,58.7,285.8,45.9,0.13,0.27,0.35,0.41,0.52,0.64,1.02,0.05,5,0,1,1,2,3
2020-09-13,24.55,35.76,949.71,150.13,1005.8,8.4,0.84,1.73,2.92,4.38,5.28,10.72,23.42,0.089,0,0,0,3,0,2
2020-09-13,18.5,37.78,989.19,11.11,291.9,42.0,5.02,6.93,10.81,19.79,35.2,71.28,131.86,0.883,0,2,2,0,0,0
2020-09-13,42.7,47.16,952.53,16.39,390.6,42.3,0.14,0.29,0.45,0.61,0.8,1.06,1.42,0.05,7,0,1,1,3,3
2020-09-14,25.99,57.58,970.43,138.83,562.0,21.3,5.4,11.55,16.47,18.49,32.97,71.22,119.49,0.825,0,1,2,2,0,0
2020-09-14,46.11,97.5,987.17,77.76,1255.7,3.2,1.95,4.75,9.91,13.73,23.71,54.94,78.72,0.551,7,1,1,1,3,2
2020-09-14,33.13,82.55,948.97,17.2,2226.6,47.6,5.05,12.54,19.08,37.95,64.78,122.39,154.06,0.95,0,2,3,1,1,0
2020-09-14,16.13,73.03,1005.38,135.13,938.1,16.8,0.51,0.69,1.4,2.69,3.36,6.27,12.94,0.29,0,0,0,2,0,2
2020-09-15,37.54,93.61,1007.17,86.27,2240.9,23.9,3.06,7.62,9.64,13.99,20.42,26.78,43.75,0.384,4,0,1,1,2,2
