timestamp,latitude,longitude,temperature,humidity,surface_pressure,wind_speed,elevation,slope_degree,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,hot_days_streak,flood_risk_target,landslide_risk_target,cyclone_risk_target,heatwave_risk_target,drought_risk_target
2020-07-24,14.792,121.3845,19.32,94.36,986.44,48.82,2372.2,42.2,4.13,9.39,17.03,24.73,43.61,102.74,155.57,0.95,0,1,3,1,0,0
2020-07-25,22.0836,88.4087,19.03,40.48,963.2,123.23,798.6,16.9,2.11,4.82,8.77,10.08,11.37,21.37,44.6,0.29,0,0,0,2,0,1
2020-07-26,14.5977,121.1782,24.7,48.82,998.05,104.11,1069.7,44.2,0.19,0.4,0.55,0.82,1.39,2.22,4.66,0.05,0,0,1,1,0,2
2020-07-26,11.991,92.9567,44.46,43.65,960.42,146.13,1108.1,20.3,1.09,2.47,4.84,6.88,7.72,13.4,18.5,0.05,4,0,0,3,2,3
2020-07-27,23.3802,90.3514,39.02,82.15,975.55,108.42,769.9,39.7,11.27,21.78,36.5,65.63,113.77,148.84,282.4,0.95,5,3,3,2,2,0
2020-07-27,-6.5507,106.3448,38.72,62.66,1025.89,17.17,1971.1,24.5,2.58,4.7,7.02,9.54,14.71,18.44,32.99,0.139,3,0,0,0,2,2
2020-07-27,23.6398,89.9942,45.19,60.39,1001.7,95.6,1356.7,27.1,2.24,5.07,6.64,11.11,17.52,22.34,31.66,0.062,8,0,1,1,3,3
2020-07-27,10.2672,-66.8993,13.62,83.29,1022.28,97.39,826.1,7.8,1.08,1.63,2.86,5.31,6.02,7.23,13.02,0.336,0,0,0,1,0,2
2020-07-28,14.5151,121.1799,28.08,76.49,988.86,16.89,2044.2,41.8,1.08,2.32,3.85,4.62,6.37,8.23,16.35,0.195,0,0,1,0,0,2
2020-07-28,10.2451,-67.2298,30.93,22.62,976.82,119.04,1485.0,11.1,2.95,4.63,7.75,10.5,15.2,33.6,47.44,0.118,0,0,0,2,0,2
2020-07-29,14.6139,121.4698,42.97,90.82,953.42,3.28,1045.8,37.0,6.08,13.04,20.9,35.53,56.96,89.8,122.91,0.79,3,1,2,1,2,1
2020-07-29,14.1548,-86.8213,19.42,35.77,996.01,128.73,1214.5,34.3,4.6,10.53,19.59,25.79,31.8,72.81,143.19,0.881,0,1,2,2,0,0
2020-07-29,25.631,83.2461,25.4,22.22,950.38,131.05,981.9,3.1,3.81,7.7,10.82,15.46,23.21,44.46,76.08,0.346,0,0,0,3,0,1
2020-07-30,13.8428,100.7752,31.15,90.73,982.53,36.47,390.0,19.5,4.37,5.47,7.2,8.53,12.88,19.21,26.25,0.293,0,0,0,1,0,2
2020-07-30,19.1683,72.4699,11.97,78.01,969.49,29.79,2310.3,44.2,0.39,0.89,1.78,2.86,4.21,6.15,8.13,0.297,0,0,1,1,0,2
2020-07-31,20.046,85.3508,32.44,91.89,946.59,74.96,1651.2,34.8,4.13,5.62,8.26,11.46,19.06,29.25,41.26,0.381,0,0,1,2,1,2
2020-07-31,10.0759,-66.4613,21.91,38.62,962.35,87.23,2270.5,9.2,2.01,2.9,3.94,7.07,9.07,13.58,28.65,0.155,0,0,0,2,0,2
2020-07-31,14.4562,-86.8686,35.18,57.7,968.14,124.03,1226.3,3.3,8.78,18.62,32.14,46.59,82.55,175.83,305.06,0.95,8,3,2,3,2,0
2020-08-01,-6.5345,106.9099,28.11,67.01,993.34,34.95,1703.3,31.6,9.41,18.45,34.1,59.63,70.02,142.53,216.44,0.95,0,2,3,1,0,0
2020-08-01,14.5219,120.9179,33.03,78.8,962.17,73.06,2052.7,34.0,7.42,12.94,24.45,32.1,54.81,85.29,131.4,0.879,0,1,2,2,0,0
2020-08-01,25.8576,-80.3922,10.62,31.26,959.38,80.2,1627.1,15.5,0.49,1.06,2.09,2.76,3.85,5.0,7.14,0.09,0,0,0,2,0,2
2020-08-01,-5.7177,106.4322,33.52,30.14,971.09,61.66,2005.3,3.1,4.63,10.63,13.51,23.41,27.51,64.8,130.6,0.649,0,1,1,1,0,0
2020-08-02,11.3884,93.0783,18.94,15.52,1015.98,20.27,44.2,17.3,1.67,2.16,4.17,5.94,8.57,13.01,22.27,0.05,0,0,0,0,0,2
2020-08-02,-6.1031,107.2649,19.23,76.06,1009.37,125.75,1370.7,1.0,5.02,6.67,8.71,13.8,24.68,36.8,67.93,0.595,0,1,0,1,0,1
2020-08-02,23.9735,90.6306,35.45,85.19,993.83,151.29,1003.6,36.1,4.06,5.02,8.52,11.15,16.39,37.06,67.82,0.489,2,0,1,2,1,1
2020-08-03,-5.9425,106.6712,11.74,86.23,1007.76,21.31,1212.5,32.7,1.85,4.24,8.69,15.6,22.96,40.05,71.49,0.732,0,1,1,0,0,0
2020-08-03,20.6723,85.794,10.7,86.1,951.44,127.12,1049.7,21.2,2.56,3.49,6.52,8.74,13.27,16.01,23.72,0.442,0,0,1,3,0,1
2020-08-03,16.9523,81.8155,16.38,49.48,965.73,145.9,1763.5,1.7,1.15,2.4,4.35,4.92,6.74,14.51,22.33,0.216,0,0,0,3,0,2
2020-08-03,25.8884,-80.0565,46.52,20.87,1026.81,141.32,2055.7,32.5,3.29,7.88,16.36,28.62,33.22,54.7,113.01,0.378,1,1,1,2,2,2
2020-08-03,20.1385,85.8887,35.33,88.61,1025.78,74.18,1520.2,43.9,3.0,3.79,6.93,12.81,21.1,45.35,58.01,0.444,9,0,2,1,2,2
2020-08-03,16.817,81.73,31.47,27.29,959.26,6.18,1716.2,21.6,0.04,0.05,0.07,0.1,0.18,0.33,0.69,0.05,0,0,0,1,0,2
2020-08-04,10.7247,-66.8553,28.51,54.06,1004.64,34.71,1895.2,20.9,0.48,0.64,0.86,1.56,2.8,4.56,6.8,0.05,0,0,0,0,0,2
2020-08-04,28.1282,77.6337,13.28,19.92,983.71,31.92,21.5,13.1,0.85,1.72,3.4,4.39,5.51,9.18,12.6,0.05,0,0,0,1,0,2
2020-08-05,14.0509,-86.7065,20.94,91.24,998.34,84.94,1531.2,15.8,0.26,0.4,0.6,0.89,1.22,2.23,3.11,0.244,0,0,0,1,0,2
2020-08-05,9.8711,76.7459,26.99,91.47,996.23,112.39,808.4,9.5,1.03,1.9,2.76,4.23,6.75,14.05,19.17,0.29,0,0,0,1,0,2
2020-08-05,36.1145,139.7998,11.62,78.16,1026.58,102.6,1781.5,47.0,1.74,3.81,5.94,8.56,13.36,20.14,44.16,0.526,0,0,1,1,0,1
2020-08-05,22.3306,87.9758,35.8,83.99,954.52,20.99,1535.3,7.4,5.12,11.24,18.78,34.31,38.23,56.26,111.0,0.75,8,1,1,1,2,1
2020-08-06,22.5681,88.1919,46.95,37.16,964.15,97.45,1227.3,1.5,0.49,1.06,1.73,2.11,3.01,4.53,6.45,0.05,7,0,0,2,3,3
2020-08-06,10.5969,77.4135,14.6,74.73,945.49,21.23,1732.9,36.6,0.14,0.22,0.29,0.53,0.75,1.3,2.63,0.223,0,0,1,1,0,2
2020-08-06,13.4519,100.1547,43.69,34.74,980.61,20.68,1097.5,6.8,2.59,5.39,9.15,11.86,15.98,31.42,56.23,0.112,6,0,0,1,2,3
2020-08-06,18.9969,73.2063,35.75,80.31,986.2,76.58,550.4,30.2,0.78,1.18,2.05,2.71,3.86,9.03,16.21,0.141,4,0,1,1,1,2
2020-08-06,35.4539,139.8851,37.05,69.79,967.45,20.69,103.9,40.3,0.27,0.36,0.51,0.74,1.22,1.83,3.19,0.05,6,0,1,1,2,3
2020-08-07,-6.688,107.1139,37.89,63.43,988.16,22.66,1133.5,26.1,3.43,5.99,7.98,9.74,15.63,31.16,45.48,0.228,9,0,1,0,2,2
2020-08-07,24.9181,82.7527,24.58,44.88,1009.9,116.04,2172.7,19.3,2.91,6.61,13.84,25.96,41.6,57.07,69.81,0.417,0,1,1,1,0,1
2020-08-08,29.1077,77.4524,13.58,31.98,1004.27,77.58,1811.6,5.4,2.69,4.45,7.17,11.35,16.48,30.45,51.35,0.343,0,0,0,1,0,1
2020-08-08,10.8834,-67.0571,23.38,59.6,948.75,80.15,1452.9,45.2,4.51,5.56,7.55,11.18,19.94,38.31,78.32,0.548,0,1,2,2,0,1
2020-08-08,11.5149,92.4293,43.17,83.47,946.31,24.54,1620.7,15.6,8.8,18.87,37.5,47.04,56.71,131.47,210.9,0.95,2,2,2,2,2,0
2020-08-08,16.3877,81.4154,16.21,86.09,970.85,135.27,2150.3,33.6,7.88,16.52,21.97,40.97,50.52,90.61,143.48,0.95,0,2,2,3,0,0
2020-08-09,25.9256,-80.171,43.6,51.63,997.99,83.37,760.5,3.6,6.83,9.03,15.41,17.34,25.58,32.44,61.89,0.225,1,0,0,1,2,2
2020-08-12,11.8257,92.2604,30.24,37.75,1023.38,130.07,1572.7,47.9,0.98,2.26,3.33,5.25,7.37,12.76,25.04,0.053,0,0,1,1,0,2
2020-08-12,13.0091,80.0546,20.48,97.46,962.37,135.51,1758.1,32.3,2.06,4.49,7.38,8.92,11.56,16.4,29.02,0.438,0,0,1,2,0,1
2020-08-12,13.0863,80.1872,28.54,47.57,950.8,98.46,1967.5,25.5,0.19,0.31,0.44,0.54,0.78,1.0,1.26,0.05,0,0,0,2,0,2
2020-08-12,35.9004,139.3721,27.86,36.48,1019.13,24.62,1123.0,28.2,6.07,8.38,14.65,16.19,27.13,40.2,77.22,0.395,0,1,1,0,0,1
2020-08-13,14.8725,120.5375,36.82,48.87,987.39,139.34,1099.9,30.3,11.42,19.89,33.91,53.15,67.42,140.52,270.73,0.95,4,2,3,2,1,0
2020-08-14,10.2411,77.0019,36.07,39.0,1001.73,103.87,655.3,11.6,0.38,0.48,0.95,1.08,1.26,1.87,3.9,0.05,8,0,0,1,2,3
2020-08-14,14.5446,-86.864,22.04,68.81,984.02,149.41,847.0,35.7,1.04,1.88,3.19,4.35,6.22,9.55,11.52,0.184,0,0,1,2,0,2
2020-08-14,26.2306,-79.796,8.84,43.8,1016.68,101.92,504.6,22.7,0.32,0.58,1.17,1.32,2.02,2.99,6.55,0.16,0,0,0,1,0,2
2020-08-14,14.2226,100.1088,46.02,60.2,991.82,139.94,1701.1,44.8,2.28,5.41,9.12,14.74,17.07,33.01,64.96,0.261,8,0,1,2,3,2
2020-08-15,-5.9075,107.122,17.47,62.75,962.86,145.9,623.7,47.5,1.9,4.13,7.37,13.61,20.93,39.71,73.58,0.586,0,1,2,3,0,1
2020-08-15,18.9083,72.6493,29.21,26.5,982.24,51.37,2187.1,33.2,0.49,0.9,1.19,1.94,3.12,5.85,12.67,0.05,0,0,0,1,0,2
2020-08-15,-6.5329,106.5929,42.41,44.95,996.51,103.89,1876.8,9.2,1.27,2.21,3.38,6.38,10.75,19.09,39.69,0.067,8,0,0,1,3,3
2020-08-15,13.2697,100.9342,9.79,72.6,991.33,108.1,748.8,37.4,1.89,4.3,5.56,8.27,10.29,17.95,27.89,0.415,0,0,1,1,0,1
2020-08-15,29.9783,-89.9419,17.89,46.78,957.04,53.66,1643.1,40.0,1.42,2.1,4.09,7.41,10.28,12.67,24.01,0.2,0,0,1,1,0,2
2020-08-15,30.3946,-90.3792,39.48,20.42,1010.64,108.96,158.5,2.0,6.41,8.81,12.58,22.86,30.63,56.25,69.24,0.167,4,1,0,1,1,2
2020-08-15,9.7442,76.8314,35.44,54.36,953.12,77.22,1137.4,8.7,1.99,3.34,5.86,9.42,10.66,17.58,32.1,0.126,1,0,0,2,1,2
2020-08-15,28.671,77.3092,37.37,50.97,990.43,11.5,217.5,39.9,0.22,0.31,0.59,0.65,0.84,1.6,2.87,0.05,7,0,1,0,2,3
2020-08-16,20.757,85.8564,36.95,88.64,970.67,106.7,226.0,3.3,3.09,5.53,10.67,18.4,23.93,43.43,84.94,0.598,4,1,1,2,2,1
2020-08-16,13.1547,80.7274,35.7,77.33,960.43,18.78,181.5,18.3,2.41,4.67,9.63,13.14,21.45,39.42,55.98,0.377,1,1,1,1,1,2
2020-08-16,18.6745,-66.1464,33.1,80.6,981.54,37.62,2198.1,15.4,22.19,47.06,85.6,95.01,134.34,242.21,381.81,0.95,0,3,3,2,0,0
2020-08-16,14.1886,121.4453,38.77,52.69,986.22,68.61,705.4,25.6,0.19,0.45,0.71,1.31,2.11,3.27,4.65,0.05,1,0,0,1,1,3
2020-08-17,24.1078,90.7744,19.5,54.46,1007.82,107.44,2073.0,47.8,1.95,2.6,3.19,5.36,9.18,13.45,18.27,0.184,0,0,1,1,0,2
2020-08-17,18.622,73.1563,21.25,87.39,990.22,118.04,1810.4,1.4,0.47,0.94,1.26,1.64,2.89,5.41,10.55,0.27,0,0,0,2,0,2
2020-08-17,13.2841,100.6848,35.6,48.69,947.58,150.01,2367.2,26.6,0.26,0.48,0.96,1.58,2.53,3.29,4.3,0.05,9,0,0,3,2,3
2020-08-17,9.9558,76.7191,30.12,56.78,969.57,38.27,2137.2,2.8,3.74,4.58,6.3,8.39,14.44,19.71,42.14,0.248,0,0,0,1,0,2
2020-08-17,16.4551,81.9976,29.09,97.75,971.87,8.39,83.7,47.0,1.99,3.07,5.1,8.1,13.9,24.06,49.4,0.489,0,1,1,1,0,1
2020-08-17,30.1745,-90.4742,24.23,44.01,1014.78,88.23,1701.1,35.7,4.3,10.03,17.92,29.01,48.35,58.97,74.2,0.444,0,1,2,1,0,1
2020-08-17,22.4807,88.5804,27.62,63.49,1021.38,9.52,1377.3,41.0,0.97,2.18,2.65,4.47,7.84,15.59,25.55,0.197,0,0,1,0,0,2
2020-08-18,13.7802,100.4303,42.5,75.14,959.28,145.78,1855.5,2.1,2.44,4.84,6.07,8.39,13.04,28.42,61.87,0.342,1,0,0,3,2,2
2020-08-18,14.133,120.9486,38.29,59.72,1022.29,11.36,874.1,19.7,0.47,0.89,1.1,1.84,2.07,4.65,5.88,0.05,3,0,0,0,1,3
2020-08-18,14.6067,121.3457,16.14,83.39,998.46,138.71,17.0,19.6,8.09,16.26,26.37,37.75,65.18,143.28,173.7,0.95,0,3,2,2,0,0
2020-08-18,15.4873,75.4284,40.04,67.29,1010.25,124.39,2042.7,13.2,7.18,14.25,20.82,39.35,69.46,131.23,268.13,0.95,7,2,2,2,2,0
2020-08-19,10.1349,-67.1191,36.44,25.33,1001.32,33.19,2335.2,29.1,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.05,7,0,0,0,2,3
2020-08-19,28.5952,77.6578,21.9,97.83,989.15,59.41,927.3,9.8,2.51,4.33,6.25,7.68,10.12,18.32,23.05,0.39,0,0,0,1,0,1
2020-08-19,11.2679,92.8712,13.75,85.88,1017.52,65.74,1459.3,24.8,0.13,0.17,0.32,0.48,0.73,1.41,2.23,0.279,0,0,0,0,0,2
2020-08-19,29.755,-90.5453,27.26,45.01,947.05,23.05,1913.2,44.9,0.02,0.04,0.07,0.12,0.17,0.27,0.43,0.05,0,0,1,1,0,2
2020-08-19,9.7557,76.5501,16.62,70.55,1025.53,105.41,1953.4,5.2,4.55,6.58,8.32,12.83,20.85,38.7,82.49,0.685,0,1,1,1,0,0
2020-08-19,22.0824,88.3286,32.39,83.66,966.0,11.34,217.4,24.1,8.94,21.27,29.45,35.98,48.48,85.16,171.01,0.95,0,2,2,1,0,0
2020-08-19,16.9919,81.6956,15.81,55.77,947.86,105.59,1882.1,36.0,0.32,0.48,0.86,1.47,1.9,3.21,4.98,0.141,0,0,1,2,0,2
2020-08-19,14.9315,120.9111,25.45,91.11,983.83,44.08,342.1,0.7,2.66,3.53,5.48,8.61,11.13,15.7,31.0,0.377,0,0,0,1,0,1
2020-08-19,25.4756,-79.8763,15.84,81.82,1015.56,46.24,2285.5,2.9,0.57,1.05,1.8,2.91,3.24,7.62,9.48,0.287,0,0,0,0,0,2
2020-08-20,24.3041,90.208,25.89,60.31,996.21,123.26,1552.9,8.5,3.21,4.67,7.44,13.34,15.83,25.87,45.57,0.324,0,0,0,2,0,1
2020-08-20,25.5633,-79.9475,33.01,38.09,960.01,5.35,537.8,29.2,8.21,11.17,22.63,31.15,43.57,71.37,114.81,0.591,0,1,2,1,0,1
2020-08-20,14.3007,-86.7788,29.81,58.9,996.53,120.99,1713.6,19.2,7.12,8.67,12.38,18.76,31.92,53.58,105.88,0.658,0,1,1,2,0,0
2020-08-21,35.1964,139.7364,33.27,46.71,1025.87,147.3,1873.7,2.1,4.56,5.64,7.14,9.87,13.04,24.47,35.33,0.131,0,0,0,1,0,2
2020-08-21,9.9581,77.027,24.68,66.95,1005.93,122.1,1559.8,21.3,10.49,21.54,34.12,49.72,83.16,143.75,246.71,0.95,0,3,3,2,0,0
2020-08-22,15.6456,75.5906,23.96,74.63,961.91,100.91,1649.6,12.6,3.21,6.49,10.51,14.39,22.07,52.38,85.21,0.654,0,1,1,2,0,0
2020-08-23,15.2896,75.8675,35.5,33.65,963.46,88.12,810.8,21.9,2.52,5.81,8.04,11.83,19.52,28.23,36.2,0.056,7,0,0,2,2,2
2020-08-23,10.7179,-66.9151,21.78,33.99,972.37,28.03,2220.1,33.6,3.25,7.05,11.73,14.69,17.75,32.43,65.04,0.363,0,0,1,1,0,1
2020-08-24,20.6552,85.6284,27.71,66.44,964.82,110.12,787.8,16.8,3.54,5.27,7.39,10.31,16.96,24.92,49.52,0.36,0,0,1,2,0,1
2020-08-24,16.7554,81.3908,31.69,33.11,975.66,85.65,2188.7,9.3,1.47,3.52,6.73,9.47,11.36,20.46,36.5,0.091,0,0,0,1,0,2
2020-08-24,11.3999,92.6207,16.63,55.64,1018.41,62.94,1163.8,30.7,1.3,2.91,6.01,9.74,15.07,30.26,42.18,0.365,0,0,1,0,0,1
2020-08-25,13.7538,-86.8894,12.75,25.27,952.22,79.7,837.5,34.5,2.96,5.62,9.33,17.67,26.1,33.59,51.13,0.319,0,0,1,2,0,1
2020-08-25,10.5315,77.4086,42.15,30.85,957.28,119.12,2375.2,34.6,0.13,0.18,0.26,0.37,0.46,0.59,0.86,0.05,8,0,0,2,2,3
2020-08-26,11.4168,92.9691,36.01,33.91,985.65,38.97,1175.1,9.5,3.15,7.22,13.91,17.99,26.06,44.5,96.36,0.429,5,1,1,1,1,1
2020-08-26,22.5418,88.2073,10.71,87.97,1017.66,88.31,1769.6,21.3,3.12,6.06,9.2,17.19,26.16,62.49,102.01,0.94,0,1,1,1,0,0
2020-08-27,20.2637,86.2416,17.78,92.65,966.7,65.27,2107.3,37.8,6.82,14.73,20.79,32.16,44.05,77.16,104.47,0.912,0,1,2,2,0,0
2020-08-29,16.7987,81.6854,32.71,30.56,1013.78,134.8,1256.9,43.8,6.52,13.55,25.21,29.86,38.51,49.3,59.59,0.214,0,0,1,2,0,2
2020-08-29,20.3977,86.3015,23.92,48.93,971.36,24.73,12.5,46.6,10.06,17.91,37.53,61.51,70.63,94.73,200.46,0.95,0,3,3,1,0,0
2020-08-29,20.5284,86.0048,41.94,20.92,987.26,32.66,898.7,33.7,0.36,0.45,0.71,0.94,1.51,1.93,4.18,0.05,9,0,0,1,3,3
2020-08-29,20.732,86.0122,29.75,40.05,982.36,64.28,515.1,14.4,1.04,2.26,3.01,5.65,7.8,11.47,22.51,0.052,0,0,0,1,0,2
2020-08-29,16.3333,81.7033,39.14,30.11,991.93,6.59,746.7,38.8,2.14,2.95,4.7,5.91,8.13,14.52,22.5,0.05,9,0,1,0,2,3
2020-08-30,22.9565,87.9825,11.49,62.16,946.78,83.7,2001.2,28.1,7.56,14.05,25.55,35.59,46.54,74.6,97.19,0.786,0,1,2,2,0,0
2020-09-01,18.3073,-66.1555,26.67,23.63,1010.18,108.66,852.5,42.7,13.03,24.36,41.64,55.71,84.07,145.24,218.18,0.95,0,2,3,2,0,0
2020-09-01,18.9987,72.935,22.12,31.88,1001.78,38.31,1372.0,40.4,2.54,4.86,10.07,13.65,22.63,45.81,60.16,0.32,0,0,1,0,0,1
2020-09-02,24.0173,90.8324,30.79,89.91,1013.82,111.67,80.1,18.2,3.5,6.39,9.5,11.55,17.18,26.51,37.99,0.366,0,1,1,1,0,2
2020-09-02,12.6544,80.6839,40.94,87.89,953.38,3.56,1921.0,30.9,2.84,5.23,9.92,13.24,18.17,23.5,41.5,0.287,2,0,1,1,2,2
2020-09-03,10.2198,77.0141,14.77,71.54,1006.53,139.9,2268.4,24.6,1.99,3.59,6.67,7.43,9.08,20.79,29.01,0.372,0,0,1,2,0,1
2020-09-03,23.0157,88.0835,29.17,84.77,946.54,153.8,2230.2,7.6,0.17,0.33,0.61,0.9,1.17,2.3,4.22,0.147,0,0,0,3,0,2
2020-09-03,16.153,81.275,14.75,66.16,991.78,28.93,2376.4,20.5,0.36,0.48,0.83,1.56,2.34,5.47,8.99,0.223,0,0,0,0,0,2
2020-09-03,25.3635,83.0334,8.14,17.02,1027.78,70.68,1750.0,35.5,7.43,9.84,16.46,22.34,33.15,52.99,73.32,0.462,0,1,1,1,0,1
2020-09-03,30.0234,-89.6907,10.61,49.55,1011.83,133.33,1861.3,15.0,2.47,5.16,6.9,10.87,17.44,38.72,50.79,0.446,0,0,1,1,0,1
2020-09-04,14.6826,120.8752,23.58,33.26,958.84,28.48,463.8,36.7,0.22,0.53,0.89,1.37,1.85,3.75,6.27,0.05,0,0,1,1,0,2
2020-09-04,15.4661,75.2926,34.36,85.07,992.5,47.43,293.1,1.2,4.61,9.01,14.67,17.33,21.57,46.98,78.92,0.568,0,1,0,1,1,1
2020-09-05,24.8613,82.9672,26.57,46.22,967.81,107.36,1619.3,21.7,1.14,2.47,4.86,8.64,11.88,17.88,36.58,0.197,0,0,0,2,0,2
2020-09-05,14.2229,-87.0736,17.88,90.73,952.27,99.57,1324.7,46.4,1.81,2.28,3.71,6.53,7.42,9.23,18.66,0.366,0,0,1,2,0,1
2020-09-05,10.6888,-66.8017,31.06,52.88,985.96,103.07,564.5,13.8,4.04,7.46,9.05,14.81,22.72,29.41,57.28,0.316,0,0,0,2,0,1
2020-09-06,19.9231,85.8709,26.58,82.62,1007.83,22.27,2306.7,14.1,4.28,6.68,11.73,18.28,22.39,44.4,67.75,0.557,0,1,1,0,0,1
2020-09-06,15.0201,75.4941,31.58,28.05,1019.55,73.16,880.9,6.5,0.64,1.47,2.37,3.98,4.6,9.07,19.24,0.05,0,0,0,0,0,2
2020-09-06,11.3083,93.019,27.9,25.23,968.03,153.11,964.4,47.3,2.76,5.66,7.92,14.97,16.56,36.9,69.69,0.297,0,0,1,3,0,1
2020-09-06,15.3372,75.2291,22.85,44.65,949.04,73.0,2007.2,9.1,0.55,0.97,1.49,2.31,4.07,8.6,16.23,0.097,0,0,0,2,0,2
2020-09-06,13.8164,-86.9357,38.02,77.36,952.23,144.88,574.7,13.8,1.71,3.35,5.59,10.3,15.4,34.32,43.87,0.28,3,0,0,3,2,2
2020-09-07,14.1995,100.9935,9.02,42.16,979.91,76.33,2230.5,5.7,2.56,4.2,8.78,15.71,22.11,53.06,90.95,0.678,0,1,1,1,0,0
2020-09-07,25.3403,-79.7222,39.99,37.13,1019.32,98.23,975.5,29.0,0.48,0.76,1.28,2.06,2.58,6.17,12.54,0.05,5,0,0,1,2,3
2020-09-08,14.1594,-87.6414,36.48,39.94,992.75,93.66,58.0,9.0,2.81,4.73,6.48,11.13,16.05,25.23,34.36,0.065,2,1,0,1,1,2
2020-09-08,25.8047,-79.8342,44.94,47.25,977.38,96.34,1366.4,14.3,2.2,3.52,6.56,7.86,12.77,17.79,26.79,0.05,7,0,0,2,3,3
2020-09-09,23.6624,90.1339,8.02,41.9,951.51,142.96,180.3,45.8,2.37,4.3,8.21,13.6,17.22,21.19,41.92,0.38,0,1,1,3,0,1
2020-09-09,28.6573,77.6049,16.17,64.06,979.35,42.02,858.8,14.5,2.63,4.92,9.74,16.8,22.04,51.08,105.65,0.804,0,1,1,1,0,0
2020-09-10,10.2763,76.9907,25.0,77.11,1000.37,124.29,85.6,44.9,6.2,13.64,22.1,38.39,57.69,104.08,206.59,0.95,0,3,3,2,0,0
2020-09-10,22.8039,88.4922,12.55,60.38,1019.9,54.63,1759.7,31.8,9.39,20.52,35.09,57.04,98.61,165.61,252.85,0.95,0,3,3,1,0,0
2020-09-10,24.0518,90.3028,42.9,94.15,990.22,24.65,1601.0,3.3,2.26,4.85,9.55,12.76,16.02,32.48,43.48,0.31,6,0,0,0,3,2
2020-09-11,17.9993,-65.915,9.0,90.45,970.06,73.31,220.4,18.6,1.93,4.41,8.73,10.92,16.26,33.78,50.39,0.644,0,1,1,1,0,1
2020-09-12,12.88,80.5234,32.4,90.6,945.45,138.26,1732.1,8.7,1.07,1.98,2.6,4.49,7.43,11.6,14.73,0.209,0,0,0,3,0,2
2020-09-12,16.6336,81.2988,14.71,28.46,990.42,102.89,2308.7,20.5,5.07,6.79,13.58,21.82,33.61,46.08,57.12,0.353,0,0,1,2,0,1
2020-09-12,35.4181,139.4587,14.04,79.1,967.12,59.49,1752.6,9.0,2.66,6.12,10.39,11.84,17.91,23.43,34.73,0.449,0,0,0,1,0,1
2020-09-13,23.9862,90.1408,26.67,48.7,1017.47,6.92,2150.2,31.5,4.68,5.63,9.94,15.61,23.04,49.38,86.7,0.521,0,1,1,0,0,1
2020-09-13,25.6572,82.7693,11.11,68.78,1027.51,11.28,654.7,6.6,1.61,3.55,7.23,12.81,20.29,41.81,55.21,0.557,0,0,1,0,0,1
2020-09-13,18.2487,-66.3734,16.64,29.57,958.83,41.44,1268.7,34.1,1.67,2.9,5.55,8.44,12.77,23.26,46.28,0.272,0,0,1,1,0,1
2020-09-13,10.7481,-66.9948,10.69,33.3,953.96,3.13,686.9,17.2,9.18,21.97,37.82,68.86,105.55,189.68,235.71,0.95,0,3,3,1,0,0
2020-09-13,16.863,81.9273,32.4,54.59,1027.88,61.35,2297.6,19.7,4.01,7.91,10.11,17.13,21.35,35.57,70.51,0.394,0,0,1,0,0,1
2020-09-13,16.69,81.4641,43.6,48.71,996.19,44.78,623.5,41.3,0.55,0.95,1.53,2.4,3.7,6.36,10.44,0.05,9,0,1,1,3,3
2020-09-14,24.9769,82.5688,38.94,39.33,947.18,64.93,387.0,9.1,0.62,1.28,1.58,2.45,3.99,5.54,11.59,0.05,3,0,0,2,1,3
2020-09-14,-6.0088,107.0993,18.35,46.76,956.74,44.81,1795.3,16.8,0.82,1.09,1.65,2.66,3.4,5.8,12.48,0.124,0,0,0,1,0,2
2020-09-14,14.2235,120.8667,31.8,84.3,1003.96,19.21,1766.7,13.6,3.57,5.74,12.04,15.78,20.44,47.36,58.0,0.457,0,0,1,0,0,1
2020-09-15,15.3753,75.7619,18.98,62.68,946.09,74.71,208.3,20.9,0.41,0.96,1.6,2.93,3.27,6.43,9.69,0.173,0,0,0,2,0,2
2020-09-15,13.7995,100.1825,35.57,92.78,962.04,109.91,162.4,23.3,0.44,0.87,1.51,1.72,2.28,3.82,5.53,0.133,5,0,0,2,2,3
2020-09-16,14.9446,75.5833,30.98,62.04,988.53,15.86,2225.0,28.6,1.07,2.17,3.22,4.85,6.49,14.64,32.12,0.201,0,0,1,0,0,2
2020-09-17,30.4093,-89.7714,19.12,92.61,1002.34,35.77,1475.9,41.8,4.17,6.23,11.11,17.72,29.67,41.95,79.69,0.745,0,1,2,0,0,0
2020-09-17,22.1236,88.5738,32.78,18.99,960.1,87.15,1434.3,32.4,0.41,0.71,0.94,1.74,2.93,5.5,8.97,0.05,0,0,0,2,0,2
2020-09-17,12.7636,80.5909,18.99,37.2,988.09,37.86,298.3,6.4,3.06,6.37,9.49,10.7,12.72,29.23,49.5,0.306,0,0,0,1,0,1
2020-09-18,25.6868,-80.6185,10.07,51.72,1007.97,12.2,2198.1,23.1,2.51,3.91,6.97,7.79,12.6,16.62,27.33,0.314,0,0,1,0,0,1
